area,building,direction,elevator,floor,garden,heating,_id,layout,region,renovation,stairway,structure,totalPrice,type,unitPrice,usage,year
88.58,板塔结合,南,有,低楼层 (共32层),曲江,集中供暖,101117539054,2室2厅1厨1卫,雁塔,精装,两梯四户,框架结构,219.0,平层,24724.0,普通住宅,满五年
107.03,板塔结合,南 北,有,高楼层 (共24层),经开北,集中供暖,101117539235,3室1厅1厨1卫,未央,简装,两梯十三户,框架结构,115.0,平层,10745.0,普通住宅,满五年
57.02,板塔结合,南,,中楼层 (共7层),城北,自供暖,101117539239,2室1厅1厨1卫,未央,简装,一梯四户,混合结构,63.0,平层,11049.0,普通住宅,满两年
84.79,板楼,东 西,,高楼层 (共6层),城东,集中供暖,101117539274,2室2厅1厨1卫,新城区,其他,一梯三户,钢混结构,100.0,平层,11794.0,普通住宅,满两年
165.75,塔楼,南 北,有,中楼层 (共25层),矿山路,集中供暖,101117539323,3室2厅1厨2卫,灞桥,简装,两梯六户,钢混结构,155.0,平层,9352.0,普通住宅,未满两年
52.8,板塔结合,东 西,无,中楼层 (共7层),城东,自供暖,101117539322,2室1厅1厨1卫,碑林,其他,一梯两户,砖混结构,46.0,平层,8713.0,普通住宅,满五年
88.96,板楼,南 北,有,中楼层 (共33层),经开北,集中供暖,101117539389,3室2厅1厨2卫,未央,精装,一梯两户,钢混结构,242.0,平层,27204.0,普通住宅,满两年
89.55,板塔结合,南 北,有,中楼层 (共34层),长安,集中供暖,101117537026,3室2厅1厨1卫,长安,精装,两梯四户,钢混结构,195.0,平层,21776.0,普通住宅,未满两年
75.48,板塔结合,西,有,高楼层 (共32层),西咸,集中供暖,101117537089,2室1厅1厨1卫,未央,精装,两梯六户,钢混结构,109.0,平层,14441.0,普通住宅,满两年
83.2,板楼,南 北,有,中楼层 (共13层),曲江,集中供暖,101117537093,1室2厅1厨1卫,雁塔,简装,三梯八户,钢混结构,169.0,平层,20313.0,普通住宅,满五年
87.32,板楼,南,有,高楼层 (共30层),浐河西路,集中供暖,101117537100,2室1厅1厨1卫,灞桥,其他,两梯三户,钢混结构,145.0,平层,16606.0,普通住宅,满两年
96.48,板塔结合,南,有,中楼层 (共26层),曲江,自供暖,101117537123,3室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,200.0,平层,20730.0,普通住宅,满五年
134.88,板塔结合,南 北,有,中楼层 (共28层),城西,集中供暖,101117537282,3室2厅1厨1卫,莲湖,简装,三梯十一户,钢混结构,175.0,平层,12975.0,普通住宅,满五年
89.47,塔楼,西南,有,高楼层 (共31层),高新六路,集中供暖,101117537381,2室1厅1厨1卫,雁塔,精装,三梯十二户,钢混结构,115.0,平层,12854.0,普通住宅,满五年
38.49,板塔结合,南,有,高楼层 (共27层),城西,集中供暖,101117537479,1室0厅1厨1卫,莲湖,简装,四梯二十一户,框架结构,50.0,平层,12991.0,普通住宅,满五年
90.38,板塔结合,南,有,高楼层 (共18层),曲江,自供暖,101117537497,2室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,186.0,平层,20580.0,普通住宅,满两年
112.04,板楼,南,有,低楼层 (共30层),长安,集中供暖,101117537553,2室1厅1厨1卫,长安,精装,两梯三户,钢混结构,195.0,平层,17405.0,普通住宅,满两年
82.46,板塔结合,南,有,低楼层 (共33层),长安,集中供暖,101117537593,3室2厅1厨1卫,长安,简装,两梯四户,钢混结构,148.0,平层,17949.0,普通住宅,满五年
85.81,板塔结合,南,有,高楼层 (共31层),鱼化寨,集中供暖,101117537729,2室2厅1厨1卫,雁塔,精装,两梯六户,钢混结构,170.0,平层,19812.0,普通住宅,满两年
84.96,板塔结合,南,有,低楼层 (共24层),长安,集中供暖,101117537793,2室2厅1厨1卫,长安,精装,两梯四户,钢混结构,165.0,平层,19421.0,普通住宅,满五年
95.11,板塔结合,东 南,有,低楼层 (共34层),城西,集中供暖,101117537938,3室1厅1厨1卫,雁塔,精装,两梯四户,钢混结构,199.0,平层,20924.0,普通住宅,满五年
109.66,板塔结合,南 北,有,低楼层 (共34层),曲江,集中供暖,101117537947,3室2厅1厨2卫,雁塔,精装,两梯四户,钢混结构,295.5,平层,26947.0,普通住宅,满两年
86.38,板塔结合,南,有,高楼层 (共33层),矿山路,集中供暖,101117537954,3室2厅1厨1卫,未央,精装,两梯四户,钢混结构,170.0,平层,19681.0,普通住宅,满两年
78.61,板塔结合,东,有,高楼层 (共32层),锦业路,集中供暖,101117534967,2室1厅1厨1卫,雁塔,精装,三梯十户,钢混结构,150.0,平层,19082.0,普通住宅,满五年
118.6,板楼,南 北,无,低楼层 (共7层),城南,集中供暖,101117534970,3室2厅1厨1卫,雁塔,精装,一梯两户,混合结构,120.0,平层,10119.0,普通住宅,满五年
40.33,塔楼,南,有,低楼层 (共18层),城东,自供暖,101117535469,1室0厅1厨1卫,新城区,其他,两梯二十三户,钢混结构,43.0,平层,10663.0,普通住宅,满两年
97.05,板塔结合,南,有,高楼层 (共33层),曲江,集中供暖,101117535613,3室1厅1厨1卫,雁塔,毛坯,两梯四户,钢混结构,220.0,平层,22669.0,普通住宅,未满两年
47.24,板塔结合,南,有,低楼层 (共25层),高新六路,集中供暖,101117535635,1室0厅1厨1卫,雁塔,精装,三梯十七户,钢混结构,70.0,平层,14818.0,普通住宅,满两年
121.33,板塔结合,南 北,有,低楼层 (共18层),长安,自供暖,101117535650,3室1厅1厨1卫,长安,其他,两梯五户,框架结构,126.0,平层,10385.0,普通住宅,满五年
51.87,板楼,北,有,高楼层 (共11层),经开北,集中供暖,101117535737,1室1厅1厨1卫,未央,精装,一梯六户,钢混结构,68.0,平层,13110.0,普通住宅,满两年
125.99,板塔结合,南,有,中楼层 (共9层),城内,集中供暖,101117535805,2室1厅1厨1卫,碑林,简装,三梯二十八户,框架结构,98.0,平层,7779.0,普通住宅,满两年
73.34,板塔结合,南,,高楼层 (共18层),临潼,集中供暖,101117535842,2室1厅1厨1卫,临潼,其他,一梯三户,钢混结构,68.0,平层,9272.0,普通住宅,满两年
92.03,塔楼,西南,有,高楼层 (共29层),城南,集中供暖,101117535951,2室2厅1厨1卫,雁塔,精装,六梯十三户,钢混结构,120.0,平层,13040.0,普通住宅,未满两年
120.76,板塔结合,南 北,有,高楼层 (共33层),安装四处,集中供暖,101117536004,3室1厅1厨2卫,灞桥,其他,两梯四户,钢混结构,195.0,平层,16148.0,普通住宅,满两年
80.84,板塔结合,南,有,低楼层 (共33层),经开北,集中供暖,101117536009,2室2厅1厨1卫,未央,其他,两梯五户,钢混结构,115.0,平层,14226.0,普通住宅,满两年
183.8,,南 北,,中楼层 (共6层),城西,集中供暖,101117536011,3室1厅1厨2卫,未央,毛坯,,钢混结构,560.0,,30468.0,别墅,满两年
103.58,塔楼,南 北,有,中楼层 (共33层),城西,集中供暖,101117536058,3室2厅1厨1卫,莲湖,其他,三梯十户,钢混结构,175.0,平层,16896.0,普通住宅,满两年
134.15,板楼,南 北,有,中楼层 (共9层),浐河西路,集中供暖,101117536064,3室1厅1厨2卫,灞桥,毛坯,一梯两户,钢混结构,262.0,平层,19531.0,普通住宅,满两年
56.47,塔楼,北,有,中楼层 (共18层),城西,集中供暖,101117536141,1室1厅1厨1卫,莲湖,其他,两梯九户,框架结构,75.0,平层,13282.0,普通住宅,满五年
103.56,塔楼,北,有,中楼层 (共16层),经开南,集中供暖,101117533787,2室2厅1厨2卫,未央,简装,两梯八户,框架结构,105.0,平层,10140.0,普通住宅,满五年
40.44,,南 北,,低楼层 (共5层),城西,,101117533832,1室1厅1厨1卫,莲湖,简装,一梯两户,混合结构,36.0,平层,8903.0,普通住宅,未满两年
88.54,板塔结合,南,有,高楼层 (共29层),经开南,集中供暖,101117533834,3室1厅1厨1卫,未央,精装,三梯十二户,框架结构,104.9,平层,11848.0,普通住宅,满五年
90.66,板塔结合,南,有,低楼层 (共34层),高新三小,集中供暖,101117533851,2室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,240.0,平层,26473.0,普通住宅,满两年
89.92,板塔结合,南,有,低楼层 (共11层),浐河西路,集中供暖,101117533863,2室1厅1厨1卫,未央,其他,一梯三户,钢混结构,129.0,平层,14347.0,普通住宅,满五年
102.51,板楼,南 西 北,无,低楼层 (共7层),李家村,集中供暖,101117533883,3室1厅1厨1卫,碑林,简装,一梯四户,混合结构,113.0,平层,11024.0,普通住宅,满五年
114.0,板楼,南,有,中楼层 (共27层),浐河西路,集中供暖,101117533897,3室2厅1厨2卫,灞桥,毛坯,两梯三户,钢混结构,202.0,平层,17720.0,普通住宅,未满两年
93.3,板塔结合,东南,有,中楼层 (共32层),南稍门,自供暖,101117533916,2室2厅1厨1卫,碑林,其他,两梯六户,钢混结构,138.0,平层,14791.0,普通住宅,满两年
81.2,板楼,南,有,低楼层 (共33层),浐河西路,集中供暖,101117534000,2室2厅1厨1卫,灞桥,精装,两梯五户,钢混结构,135.0,平层,16626.0,普通住宅,未满两年
136.0,板楼,南,有,高楼层 (共33层),西咸,集中供暖,101117534054,3室1厅1厨2卫,高陵,其他,两梯两户,钢混结构,130.0,平层,9559.0,普通住宅,
128.89,板楼,南 北,无,高楼层 (共7层),经开南,集中供暖,101117534085,3室2厅1厨2卫,未央,简装,一梯两户,混合结构,128.0,平层,9931.0,普通住宅,满五年
57.67,塔楼,西,有,高楼层 (共30层),高新四路,集中供暖,101117534115,1室1厅1厨1卫,莲湖,精装,四梯二十户,钢混结构,119.0,平层,20635.0,普通住宅,未满两年
130.48,板楼,南 北,,高楼层 (共33层),高陵,集中供暖,101117534134,3室2厅1厨2卫,高陵,毛坯,一梯两户,钢混结构,128.0,平层,9810.0,普通住宅,未满两年
79.61,板塔结合,西南,有,高楼层 (共18层),矿山路,集中供暖,101117534179,2室1厅1厨1卫,灞桥,其他,一梯四户,钢混结构,115.0,平层,14446.0,普通住宅,满五年
54.78,板塔结合,西,有,中楼层 (共28层),半坡立交,集中供暖,101117534239,1室1厅1厨1卫,灞桥,精装,七梯二十四户,钢混结构,80.0,平层,14604.0,普通住宅,满五年
92.23,板楼,南,有,中楼层 (共11层),浐河西路,集中供暖,101117534244,3室2厅1厨1卫,未央,精装,一梯两户,钢混结构,152.0,平层,16481.0,普通住宅,满五年
66.67,板楼,南,,高楼层 (共6层),长安,自供暖,101117532015,2室1厅1厨1卫,长安,简装,一梯三户,混合结构,83.0,平层,12450.0,普通住宅,满两年
88.58,板塔结合,东南 东,有,低楼层 (共32层),经开南,自供暖,101117532154,2室1厅1厨1卫,未央,其他,四梯十二户,钢混结构,123.0,平层,13886.0,普通住宅,未满两年
247.48,板楼,南 北,有,低楼层 (共15层),曲江,集中供暖,101117532173,4室1厅1厨2卫,雁塔,其他,一梯两户,钢混结构,750.0,平层,30306.0,普通住宅,满五年
105.27,塔楼,西北 东北,有,低楼层 (共18层),经开北,自供暖,101117532193,3室1厅1厨1卫,未央,简装,两梯十一户,框架结构,103.0,平层,9785.0,普通住宅,满五年
117.55,板塔结合,南 北,有,中楼层 (共31层),国际港务区,集中供暖,101117532239,3室1厅1厨1卫,灞桥,毛坯,两梯四户,钢混结构,151.0,平层,12846.0,普通住宅,未满两年
49.63,板塔结合,北,有,中楼层 (共32层),矿山路,集中供暖,101117532425,1室1厅1厨1卫,未央,精装,三梯八户,钢混结构,77.9,平层,15697.0,普通住宅,满两年
88.03,塔楼,南,有,低楼层 (共18层),浐河西路,集中供暖,101117532463,2室2厅1厨1卫,灞桥,其他,两梯八户,钢混结构,117.0,平层,13291.0,普通住宅,满五年
136.75,板楼,南 北,有,高楼层 (共20层),半坡立交,集中供暖,101117532480,3室2厅1厨2卫,灞桥,其他,两梯四户,钢混结构,180.0,平层,13163.0,普通住宅,未满两年
122.7,板塔结合,南,有,中楼层 (共34层),城南,集中供暖,101117532637,3室1厅1厨2卫,雁塔,精装,两梯四户,钢混结构,272.0,平层,22168.0,普通住宅,未满两年
194.43,,南 北,,低楼层 (共3层),高陵,,101117532658,4室3厅1厨3卫,高陵,其他,,钢混结构,230.0,,11830.0,别墅,
103.0,板塔结合,南 北,有,中楼层 (共33层),西咸,集中供暖,101117532752,3室1厅1厨1卫,高陵,毛坯,两梯两户,钢混结构,78.0,平层,7573.0,普通住宅,
114.66,板楼,南 北,有,中楼层 (共20层),曲江,集中供暖,101117532837,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,340.0,平层,29653.0,普通住宅,未满两年
94.36,板楼,南 北,无,高楼层 (共7层),经开南,集中供暖,101117532844,3室2厅1厨1卫,未央,简装,一梯四户,钢混结构,85.0,平层,9009.0,普通住宅,满五年
93.39,塔楼,南,有,高楼层 (共33层),长安,集中供暖,101117532852,2室2厅1厨1卫,长安,其他,两梯四户,钢混结构,100.0,平层,10708.0,商住两用,满五年
43.9,平房,西,,高楼层 (共6层),城西,集中供暖,101117533027,1室1厅1厨1卫,莲湖,其他,一梯三户,砖混结构,45.5,平层,10365.0,普通住宅,满五年
73.11,板楼,南,有,低楼层 (共34层),西咸,集中供暖,101117533037,2室1厅1厨1卫,未央,其他,两梯四户,钢混结构,118.0,平层,16141.0,普通住宅,满两年
137.83,塔楼,西,有,低楼层 (共30层),城南,集中供暖,101117528888,3室2厅1厨1卫,雁塔,精装,四梯十二户,框架结构,175.5,平层,12734.0,普通住宅,满五年
95.51,板楼,南 北,有,中楼层 (共25层),城东,集中供暖,101117528954,2室2厅1厨1卫,新城区,其他,两梯八户,砖混结构,90.0,平层,9424.0,普通住宅,未满两年
49.43,平房,南,,高楼层 (共6层),城西,集中供暖,101117529132,2室1厅1厨1卫,莲湖,其他,一梯三户,混合结构,46.0,平层,9307.0,普通住宅,满五年
93.55,板楼,南 北,有,中楼层 (共33层),雁南,集中供暖,101117529146,3室2厅1厨1卫,雁塔,精装,两梯六户,钢混结构,159.0,平层,16997.0,普通住宅,满五年
108.11,塔楼,南 北,有,高楼层 (共33层),矿山路,集中供暖,101117529382,2室2厅1厨1卫,未央,其他,三梯八户,钢混结构,140.0,平层,12950.0,普通住宅,满两年
128.15,板塔结合,南 北,有,高楼层 (共20层),城北,集中供暖,101117529392,3室2厅1厨2卫,莲湖,其他,两梯五户,钢混结构,160.0,平层,12486.0,普通住宅,满五年
110.27,,东,,高楼层 (共5层),临潼,,101117529403,2室2厅1厨1卫,临潼,简装,一梯两户,未知结构,108.0,复式,9795.0,普通住宅,未满两年
161.45,塔楼,南 北,有,中楼层 (共18层),长安,自供暖,101117529949,4室2厅1厨2卫,长安,精装,两梯四户,砖混结构,176.0,平层,10902.0,普通住宅,满两年
97.0,板塔结合,南 北,有,低楼层 (共24层),西咸,集中供暖,101117529958,2室1厅1厨1卫,西咸新区（西安）,毛坯,两梯四户,钢混结构,93.0,平层,9588.0,普通住宅,满两年
112.7,,南 北,,高楼层 (共12层),临潼,集中供暖,101117530102,3室2厅1厨2卫,临潼,其他,一梯两户,未知结构,97.5,平层,8652.0,普通住宅,满五年
75.85,板楼,东南,,低楼层 (共7层),城北,自供暖,101117530278,2室1厅1厨1卫,未央,其他,一梯三户,混合结构,81.5,平层,10745.0,普通住宅,满五年
70.84,塔楼,东,有,低楼层 (共28层),黄雁村,集中供暖,101117530580,2室2厅1厨1卫,碑林,其他,四梯二十一户,钢混结构,96.0,平层,13552.0,普通住宅,满两年
132.28,板塔结合,东,有,低楼层 (共22层),曲江,集中供暖,101117530729,3室2厅1厨1卫,雁塔,其他,两梯七户,框架结构,148.0,平层,11189.0,普通住宅,未满两年
87.77,板塔结合,东南,有,高楼层 (共32层),城北,集中供暖,101117530776,2室2厅1厨1卫,未央,精装,两梯六户,钢混结构,116.0,平层,13217.0,普通住宅,满两年
89.71,,南,无,低楼层 (共7层),城内,自供暖,101117530945,2室1厅1厨1卫,莲湖,其他,一梯两户,砖混结构,100.0,平层,11148.0,普通住宅,满五年
101.52,板塔结合,南,有,低楼层 (共27层),紫薇田园都市,集中供暖,101117530970,3室2厅1厨2卫,长安,其他,两梯四户,钢混结构,200.0,平层,19701.0,普通住宅,满五年
299.48,,东南 南 西 北,,低楼层 (共3层),浐河西路,集中供暖,101117531010,6室2厅1厨6卫,灞桥,毛坯,,钢混结构,950.0,,31722.0,别墅,满两年
258.76,板楼,东 东南 南 西南 西,有,高楼层 (共11层),城西,集中供暖,101117531060,6室3厅1厨2卫,莲湖,精装,一梯两户,框架结构,675.0,复式,26086.0,普通住宅,未满两年
89.24,板楼,南 北,有,低楼层 (共16层),长安,自供暖,101117531116,2室1厅1厨2卫,长安,简装,一梯四户,框架结构,77.0,平层,8629.0,普通住宅,满两年
83.44,塔楼,东南 西,有,中楼层 (共33层),城东,自供暖,101117531249,3室1厅1厨1卫,新城区,简装,四梯十三户,钢混结构,110.0,平层,13184.0,普通住宅,未满两年
285.79,板楼,南 北,有,高楼层 (共7层),曲江,集中供暖,101117531313,4室2厅1厨3卫,雁塔,其他,一梯两户,钢混结构,1170.0,复式,40940.0,普通住宅,满五年
111.68,板楼,南 北,无,高楼层 (共7层),城西,自供暖,101117531381,2室2厅1厨1卫,莲湖,简装,一梯两户,混合结构,99.0,平层,8865.0,普通住宅,满两年
140.99,板楼,南 北,有,高楼层 (共26层),高陵,集中供暖,101117531383,4室2厅1厨2卫,高陵,简装,两梯四户,钢混结构,145.0,平层,10285.0,普通住宅,
119.1,塔楼,西,有,低楼层 (共27层),城北,自供暖,101117531493,2室1厅1厨1卫,莲湖,简装,三梯八户,框架结构,135.0,平层,11336.0,普通住宅,满五年
91.78,板塔结合,东南,有,高楼层 (共32层),城北,集中供暖,101117531519,2室2厅1厨1卫,未央,其他,两梯六户,钢混结构,137.0,平层,14927.0,普通住宅,满两年
113.91,板楼,南 北,有,高楼层 (共18层),经开北,集中供暖,101117531547,3室2厅1厨2卫,未央,其他,两梯四户,钢混结构,200.0,平层,17558.0,普通住宅,未满两年
